id,schema_version,country_code,canonical_name,entity_type,status,canonical_name_language,canonical_source_id,confidence,coordinates,legacy_ids,notes,source_locator,valid_from,valid_to,verification_status
ENT-TN-MUNICIPALITY-4320,2.0.0,TN,اولاد حفوز,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":35.108931,""longitude"":9.855752,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 43; municipality code 4320,,,verified
ENT-TN-MUNICIPALITY-4321,2.0.0,TN,سعيدة,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":34.972487,""longitude"":9.943393,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 43; municipality code 4321,,,verified
ENT-TN-MUNICIPALITY-4322,2.0.0,TN,سوق الجديد,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":34.862356,""longitude"":9.563566,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 43; municipality code 4322,,,verified
ENT-TN-MUNICIPALITY-4323,2.0.0,TN,لسودة,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":35.031028,""longitude"":9.549553,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 43; municipality code 4323,,,verified
ENT-TN-MUNICIPALITY-4324,2.0.0,TN,الفائض بنور,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":35.126669,""longitude"":9.633676,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 43; municipality code 4324,,,verified
ENT-TN-MUNICIPALITY-4325,2.0.0,TN,باطن الغزال,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":35.404461,""longitude"":9.359801,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 43; municipality code 4325,,,verified
ENT-TN-MUNICIPALITY-4326,2.0.0,TN,رحال,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":34.785105,""longitude"":9.327442,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 43; municipality code 4326,,,verified
ENT-TN-MUNICIPALITY-4327,2.0.0,TN,المنصورة,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":34.760149,""longitude"":9.048783,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 43; municipality code 4327,,,verified
ENT-TN-MUNICIPALITY-5111,2.0.0,TN,قابس,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":33.882341,""longitude"":10.097178,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 51; municipality code 5111,,,verified
ENT-TN-MUNICIPALITY-5112,2.0.0,TN,شنني نحال,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":33.867335,""longitude"":9.97797,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 51; municipality code 5112,,,verified
ENT-TN-MUNICIPALITY-5113,2.0.0,TN,غنوش,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":33.945228,""longitude"":10.054525,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 51; municipality code 5113,,,verified
ENT-TN-MUNICIPALITY-5114,2.0.0,TN,المطوية,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":34.012107,""longitude"":9.992843,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 51; municipality code 5114,,,verified
ENT-TN-MUNICIPALITY-5115,2.0.0,TN,وذرف,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":34.075935,""longitude"":9.934028,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 51; municipality code 5115,,,verified
ENT-TN-MUNICIPALITY-5116,2.0.0,TN,الحامة,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":33.783159,""longitude"":9.732678,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 51; municipality code 5116,,,verified
ENT-TN-MUNICIPALITY-5117,2.0.0,TN,مطماطة,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":33.448475,""longitude"":9.805517,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 51; municipality code 5117,,,verified
ENT-TN-MUNICIPALITY-5118,2.0.0,TN,مطماطة الجديدة,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":33.623296,""longitude"":9.917965,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 51; municipality code 5118,,,verified
ENT-TN-MUNICIPALITY-5119,2.0.0,TN,مارث,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":33.565298,""longitude"":10.261941,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 51; municipality code 5119,,,verified
ENT-TN-MUNICIPALITY-5120,2.0.0,TN,الزرات,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":33.660356,""longitude"":10.361145,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 51; municipality code 5120,,,verified
ENT-TN-MUNICIPALITY-5121,2.0.0,TN,منزل الحبيب,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":34.160313,""longitude"":9.61838,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 51; municipality code 5121,,,verified
ENT-TN-MUNICIPALITY-5122,2.0.0,TN,بوشمة,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":33.903151,""longitude"":10.022952,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 51; municipality code 5122,,,verified
ENT-TN-MUNICIPALITY-5123,2.0.0,TN,طبلبو,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":33.781381,""longitude"":10.058832,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 51; municipality code 5123,,,verified
ENT-TN-MUNICIPALITY-5124,2.0.0,TN,الحامة الغربية,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":33.928479,""longitude"":9.505396,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: reviewed_label_match,January 2024 workbook row: governorate 51; municipality code 5124,,,verified
ENT-TN-MUNICIPALITY-5125,2.0.0,TN,كتانة,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":33.715857,""longitude"":10.205076,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: reviewed_label_match,January 2024 workbook row: governorate 51; municipality code 5125,,,verified
ENT-TN-MUNICIPALITY-5126,2.0.0,TN,دخيلة توجان,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":33.413782,""longitude"":10.105998,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 51; municipality code 5126,,,verified
ENT-TN-MUNICIPALITY-5211,2.0.0,TN,مدنين,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":33.354409,""longitude"":10.539265,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 52; municipality code 5211,,,verified
ENT-TN-MUNICIPALITY-5212,2.0.0,TN,بني خداش,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":33.227949,""longitude"":10.119264,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 52; municipality code 5212,,,verified
ENT-TN-MUNICIPALITY-5213,2.0.0,TN,بن قردان,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":32.895071,""longitude"":11.194514,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 52; municipality code 5213,,,verified
ENT-TN-MUNICIPALITY-5214,2.0.0,TN,جرجيس,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":33.406114,""longitude"":10.96986,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 52; municipality code 5214,,,verified
ENT-TN-MUNICIPALITY-5215,2.0.0,TN,حومة السوق,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":33.851568,""longitude"":10.861461,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 52; municipality code 5215,,,verified
ENT-TN-MUNICIPALITY-5216,2.0.0,TN,ميدون,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":33.769892,""longitude"":10.956221,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 52; municipality code 5216,,,verified
ENT-TN-MUNICIPALITY-5217,2.0.0,TN,اجيم,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":33.758635,""longitude"":10.809028,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 52; municipality code 5217,,,verified
ENT-TN-MUNICIPALITY-5218,2.0.0,TN,سيدي مخلوف,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":33.54389,""longitude"":10.522352,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 52; municipality code 5218,,,verified
ENT-TN-MUNICIPALITY-5219,2.0.0,TN,جرجيس الشمالية,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":33.55836,""longitude"":11.000842,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: reviewed_label_match,January 2024 workbook row: governorate 52; municipality code 5219,,,verified
ENT-TN-MUNICIPALITY-5220,2.0.0,TN,بوغرارة,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":33.561115,""longitude"":10.664506,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 52; municipality code 5220,,,verified
ENT-TN-MUNICIPALITY-5311,2.0.0,TN,تطاوين‎,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":32.687743,""longitude"":10.701339,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 53; municipality code 5311,,,verified
ENT-TN-MUNICIPALITY-5312,2.0.0,TN,بئر الاحمر,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":33.149803,""longitude"":10.450899,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 53; municipality code 5312,,,verified
ENT-TN-MUNICIPALITY-5313,2.0.0,TN,غمراسن,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":33.044173,""longitude"":10.241326,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 53; municipality code 5313,,,verified
ENT-TN-MUNICIPALITY-5314,2.0.0,TN,الذھيبة,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":31.968402,""longitude"":10.516893,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 53; municipality code 5314,,,verified
ENT-TN-MUNICIPALITY-5315,2.0.0,TN,رمادة‎,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":31.760149,""longitude"":9.697399,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 53; municipality code 5315,,,verified
ENT-TN-MUNICIPALITY-5316,2.0.0,TN,الصمار,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":32.772308,""longitude"":10.96935,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 53; municipality code 5316,,,verified
ENT-TN-MUNICIPALITY-5317,2.0.0,TN,تطاوين الجنوبية,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,medium,"{""latitude"":32.7857,""longitude"":10.182992,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: explicit_reviewed_residual,January 2024 workbook row: governorate 53; municipality code 5317,,,source_verified
ENT-TN-MUNICIPALITY-6111,2.0.0,TN,قفصة,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":34.505078,""longitude"":8.748287,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 61; municipality code 6111,,,verified
ENT-TN-MUNICIPALITY-6112,2.0.0,TN,القصر‎,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":34.413967,""longitude"":8.888521,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 61; municipality code 6112,,,verified
